product,price,customer,date
prod_54_46375,107.1,Uxuwkvuy376512026,11/19/2021 0:22
prod_59_43738,998,gzyqvwhy1529112245,11/6/2021 12:33
prod_90_33398,121,Nxsaslek401439373,10/10/2021 5:37
prod_25_46445,670,KNMLTYGR706837023,11/18/2021 19:00
prod_5_57392,450,Gtpomxwv1443295549,10/18/2021 23:20
prod_44_29979,693,Diyjepfc1188402857,12/7/2021 17:57
prod_50_27592,291.6,jppndqtk2233014898,10/2/2021 8:37
prod_29_17163,238.5,biouaxxy81666806,11/16/2021 8:17
prod_80_49478,936,GDJEICIJ3614334281,10/29/2021 23:36
prod_41_45645,447.3,ecmnvakm4126185996,10/15/2021 10:27
prod_15_41448,381,cvfwilkk3995162996,11/5/2021 19:31
prod_47_11852,41.4,zkacwksi4148732652,12/6/2021 6:24
prod_70_52165,290,OSMDPQSI4073381116,11/8/2021 10:30
prod_80_49478,936,Duzuwgnm721161800,12/3/2021 7:00
prod_78_35167,511,Fkdyyrxb1843615001,10/4/2021 0:31
prod_88_35492,113.4,Aigcamum2158668994,12/26/2021 2:23
prod_84_64018,145.8,JUGIPUFF1921119749,11/5/2021 10:08
prod_33_25785,124,QEWNRMRY3840571400,11/6/2021 4:49
prod_89_41895,377,Encuwnzz834073256,12/2/2021 7:19
prod_80_49478,936,qwnqricp2755365274,10/23/2021 23:26
prod_26_31806,733,GMPBORML2197261863,11/30/2021 22:49
prod_38_19499,5.4,xpqgvreg2812130400,11/29/2021 23:09
prod_44_29979,693,Bxonqaqc1105770283,10/17/2021 8:19
prod_42_28811,429,Exqaejsi4092691316,10/19/2021 5:13
prod_47_11852,41.4,Iikbserf2051368261,11/14/2021 23:38
prod_80_49478,842.4,Tcyrztie1556887585,11/3/2021 22:08
prod_68_51093,900,Dmxbusgo666130720,12/5/2021 21:33
prod_65_38327,627,Jjpxdmay1648321550,12/16/2021 17:08
prod_74_3805,999,imswtjqn3082908574,10/30/2021 16:56
prod_91_39898,666,Queiehaj3451704538,10/24/2021 9:58
prod_68_51093,900,Zxhspnfj2194985156,10/3/2021 8:02
prod_10_11397,548,Fcvoxqzt136373192,11/8/2021 2:46
prod_82_50164,486,fgfqongh623290163,11/23/2021 6:43
prod_90_33398,108.9,tcyrztie1556887585,12/10/2021 2:14
prod_52_8939,657,Ivxmcxxk3098002097,11/30/2021 16:29
prod_16_11667,838.8,MBFOSFHB1507178261,10/19/2021 4:37
prod_36_41136,49,VSFRMVSI3614414145,10/30/2021 14:26
prod_12_46839,532.8,GOBMDCIK69368002,11/9/2021 16:20
prod_52_8939,730,JYEJNFWJ581502120,11/24/2021 6:34
prod_27_407,762.3,MBFOSFHB1507178261,12/21/2021 6:16
prod_95_23572,781,VLWAFVRM1219684986,10/13/2021 0:58
prod_54_46375,119,JYEJNFWJ581502120,12/9/2021 3:17
prod_3_54932,808.2,wtkzoomr526450689,11/17/2021 3:06
prod_29_17163,265,BCBYCAVQ501513904,11/24/2021 10:55
prod_99_26910,186,NBREOLQF3413946571,10/28/2021 21:23
prod_35_48767,442,PMSIHXVT1976672506,11/29/2021 18:16
prod_59_43738,898.2,Fvgunxjk2076276710,10/29/2021 22:47
prod_5_57392,500,Cagvawlt881367498,11/17/2021 23:42
prod_14_25023,653,erwstvpe1257685838,11/20/2021 13:31
prod_25_46445,670,FSDFICOW3464700558,11/14/2021 8:31
prod_31_31200,794,fmooyeyq2565007547,10/9/2021 15:55
prod_84_64018,162,QOVDMZYB3042539605,10/17/2021 2:28
prod_65_38327,627,OACBGZHJ4190764270,10/6/2021 10:56
prod_71_12599,414,hbwckfzh169434622,10/5/2021 21:16
prod_0_40386,571,TURQKTQQ349129531,12/18/2021 11:58
prod_26_31806,733,Stewlvfi4112851620,12/16/2021 20:44
prod_23_11675,854.1,pfoscqmy1829484046,10/4/2021 9:15
prod_12_46839,592,Atiryvql2703209748,10/24/2021 1:59
prod_18_47747,730,lxchynlq2709867513,11/9/2021 17:47
prod_59_43738,898.2,Gpqfnjdr681500858,11/23/2021 2:10
prod_66_49521,247,dywhrpfb2709208563,12/5/2021 0:52
prod_68_51093,900,Rafmkgps494656630,10/8/2021 11:04
prod_33_25785,124,Jytnszbb2783235904,10/13/2021 15:45
prod_78_35167,459.9,Slemyico3413932255,11/17/2021 20:46
prod_5_57392,500,utnirejx4059163939,10/29/2021 9:59
prod_46_63367,331,VDCOYXPT3741807866,11/30/2021 13:53
prod_79_34297,22,pouyzdfu2651842490,11/15/2021 21:09
prod_20_26093,368,Fqbyrsgj3783496898,10/10/2021 1:14
prod_7_10386,980,KNMLTYGR706837023,11/11/2021 10:20
prod_50_27592,324,Yrstqcdi3879497774,12/4/2021 18:13
prod_29_17163,265,rtadxwwg3471112207,10/14/2021 22:33
prod_57_31611,665.1,Gcretbys20288212,11/7/2021 16:24
prod_84_64018,145.8,Lyouqyzh1586474471,10/17/2021 14:11
prod_16_11667,932,HGSFHKPE1828552727,12/30/2021 0:17
prod_72_7398,175,zescylig1834113184,10/25/2021 7:31
prod_85_61350,662,EQXICDNL164969652,10/5/2021 23:55
prod_67_33621,999,rafmkgps494656630,11/18/2021 1:16
prod_76_36249,118,Uqwtjsfw25526576,11/5/2021 11:06
prod_14_25023,653,UQIFULYB3001160046,12/29/2021 23:25
prod_18_47747,657,zkogkyup667519977,11/20/2021 12:57
prod_47_11852,41.4,Cnincuyw2827572866,11/23/2021 3:25
prod_9_14928,68,MOEQBDRJ3752241549,12/29/2021 6:01
prod_6_30449,571.5,ahkoczji3858444408,11/29/2021 18:27
prod_51_48835,900,ztthibqn1953906272,11/27/2021 6:48
prod_35_48767,397.8,jfyhhivr536467266,11/11/2021 8:15
prod_43_49233,969,cskrlgxr3233321548,12/5/2021 3:15
prod_32_53584,147.6,Qwywvmfd2189054349,11/21/2021 20:30
prod_65_38327,627,Mdcvlsym150232465,10/7/2021 13:00
prod_1_38922,445,Gmpborml2197261863,12/3/2021 20:58
prod_90_33398,121,LKSDRHUV3373470949,12/20/2021 3:57
prod_25_46445,603,eiqggtto1120618367,12/26/2021 9:07
prod_61_30290,858,Azhpfzgg929140562,10/31/2021 17:39
prod_48_45608,762,Jxpebejv3291639838,11/29/2021 21:01
prod_93_8330,355.5,uhzknkgd1279339939,11/30/2021 14:50
prod_91_39898,666,xehekeol2112372343,10/27/2021 12:39
prod_26_31806,733,Obrraazh3267042914,11/25/2021 15:17
prod_61_30290,858,POUYZDFU2651842490,11/19/2021 4:29
prod_24_36520,356,xjbhvwua603835276,10/24/2021 14:49
prod_69_31245,773,Qlofoqfn3770513924,11/9/2021 14:36
prod_93_8330,395,SHBLDEEG1669826100,12/15/2021 18:11
prod_4_23879,467,pgyxmstu673912939,11/21/2021 8:51
prod_26_31806,733,ARHAQWWY485614733,11/6/2021 5:26
prod_29_17163,238.5,shaauhyp2669798255,11/6/2021 18:48
prod_64_24023,622,WDGSGEEA419184672,11/30/2021 6:41
prod_0_40386,571,Aonrajhy759763951,10/16/2021 5:11
prod_16_11667,838.8,Opyzaqtl2613479558,10/3/2021 17:19
prod_61_30290,858,Mvyfenxb940005086,12/30/2021 0:14
prod_86_15149,514,Nuzadskj2594462699,11/26/2021 21:02
prod_6_30449,571.5,scftvmbq3410638152,12/12/2021 9:03
prod_98_47920,288,pcxmjbav1522012055,11/26/2021 7:16
prod_12_46839,532.8,Yjyzkyzn236135680,10/10/2021 10:47
prod_14_25023,587.7,GTPOMXWV1443295549,12/16/2021 10:46
prod_61_30290,858,UGQBAZXJ3325856357,10/29/2021 6:32
prod_19_48699,743.4,lpjawdqh188161703,11/20/2021 1:02
prod_52_8939,657,Dghaoeec1846434059,11/27/2021 7:50
prod_65_38327,564.3,zxroqyff1814332820,10/9/2021 3:26
prod_41_45645,497,vsfrmvsi3614414145,11/29/2021 14:58
prod_99_26910,167.4,Pbyxdatp1832140346,10/11/2021 3:33
prod_77_56230,71.1,Abbefxit2355911489,12/21/2021 13:09
prod_72_7398,175,ZWIBEFJP7404729,10/18/2021 9:21
prod_54_46375,119,MLYGRFQL218056554,12/17/2021 23:55
prod_36_41136,49,Arhaqwwy485614733,10/4/2021 22:01
prod_86_15149,514,YENBEPPO2520174897,12/26/2021 16:31
prod_60_60974,414.9,OZVGPEFW2772540013,12/16/2021 2:30
prod_37_41572,985,mzztqkwr1232697078,12/7/2021 19:12
prod_52_8939,657,Rtdqcbgi2488405944,12/26/2021 20:49
prod_86_15149,462.6,vxtdybmm201531241,11/23/2021 14:26
prod_7_10386,980,Gbcjcnfk1442716108,11/20/2021 9:21
prod_65_38327,627,rmkvrhme1942290727,10/27/2021 18:52
prod_97_58742,492,Bbwrebxx3654076884,12/19/2021 3:29
prod_17_16579,600,Kwdnwnuv244250407,11/13/2021 19:46
prod_67_33621,999,QIGWKYJY1330585078,11/8/2021 18:34
prod_54_46375,119,Xgllhtjq3328923501,10/18/2021 5:45
prod_22_40693,893,Mvuzjjhe2811782492,12/1/2021 10:20
prod_37_41572,985,RUGNWFOX308583232,10/19/2021 23:01
prod_20_26093,368,HFGOSNRL885853293,10/21/2021 13:29
prod_23_11675,854.1,GTPOMXWV1443295549,12/19/2021 3:40
prod_10_11397,548,iyzbkyqx3639275559,11/26/2021 5:55
prod_32_53584,164,Ruyhqjlz644233955,11/24/2021 12:18
prod_73_55136,952,WFOXIUBC1725626423,10/8/2021 7:22
prod_4_23879,467,Ovozsguy1699633879,10/23/2021 11:54
prod_87_44039,893,FYXENKKY1914947515,12/3/2021 11:00
prod_13_59066,887.4,EDCRKIVQ3153614832,11/22/2021 21:32
prod_28_46543,951,obrraazh3267042914,10/7/2021 7:31
prod_36_41136,44.1,zfyfovhn1912147023,12/6/2021 22:09
prod_45_49428,719.1,Wtkzoomr526450689,10/14/2021 7:19
prod_18_47747,657,umvlqzqg101594047,11/18/2021 6:40
prod_77_56230,79,JYTNSZBB2783235904,10/26/2021 20:39
prod_20_26093,368,UEKMPMRS2415211097,11/4/2021 2:45
prod_18_47747,730,Schtxwhe3891534228,10/2/2021 6:57
prod_58_20298,708,xbvlwufz4135253770,12/23/2021 5:53
prod_40_42608,750,NCMNWUFE1706230705,11/28/2021 18:33
prod_26_31806,733,avepfijn3590835261,10/29/2021 4:51
prod_75_31613,469.8,Kjiwifcw2207956437,10/5/2021 2:06
prod_69_31245,773,ZQIFBHSF4162206765,10/22/2021 20:09
prod_15_41448,381,QVVVMKSF878472193,11/13/2021 21:34
prod_93_8330,395,Ayyjivur4137873971,10/21/2021 16:49
prod_75_31613,522,Tdfigbqu4044307603,12/12/2021 10:37
prod_44_29979,693,bfsrooms3098155554,11/13/2021 0:26
prod_71_12599,414,eifsofan1049483540,11/1/2021 13:40
prod_65_38327,627,PMHWRCPN974957978,10/8/2021 22:28
prod_28_46543,951,FVMIICFH4142299982,10/9/2021 3:17
prod_60_60974,414.9,GHQRJSFL1102763213,10/19/2021 18:57
prod_37_41572,985,Mjvlabnw3596713773,11/15/2021 23:40
prod_84_64018,162,jhnwieyv810494609,10/17/2021 21:18
prod_17_16579,600,WVFKOXWL490710803,10/7/2021 5:31
prod_29_17163,265,VGKCRUMS4153817987,10/15/2021 10:06
prod_17_16579,540,Vrzirzpk4096042908,10/17/2021 20:09
prod_20_26093,368,STEWLVFI4112851620,12/18/2021 3:33
prod_16_11667,932,ZQIFBHSF4162206765,11/8/2021 17:21
prod_3_54932,898,Zithmqzh1178443306,10/18/2021 20:27
prod_66_49521,247,Mlygrfql218056554,11/18/2021 1:38
prod_95_23572,781,HBNLUWNZ1684947087,12/9/2021 20:51
prod_63_47776,487,vwhqpcdf2151289507,12/30/2021 19:38
prod_23_11675,949,mzztqkwr1232697078,10/2/2021 0:23
prod_0_40386,571,wvfkoxwl490710803,12/29/2021 8:00
prod_83_35734,816,Yqxshxya3541359977,10/21/2021 6:05
prod_78_35167,511,VKWOMYFY1319800163,11/25/2021 12:21
prod_22_40693,803.7,njvufnbb1074658128,12/25/2021 17:37
prod_36_41136,49,Lbrnkwvk628932648,11/17/2021 2:58
prod_62_27090,842.4,dtgsrofm139720728,10/10/2021 14:20
prod_47_11852,41.4,gdtsrjre1356401701,12/14/2021 12:16
prod_8_13701,136.8,XOUSKSBI1533908270,12/12/2021 19:09
prod_58_20298,708,FUZMOYZV675778874,10/2/2021 9:12
prod_33_25785,124,pvrsadzy3954469523,11/29/2021 4:00
prod_5_57392,450,zkacwksi4148732652,10/29/2021 14:40
prod_91_39898,666,Vpcyvggo930318415,10/20/2021 11:59
prod_54_46375,119,VOLQBSIH1754030515,10/9/2021 9:42
prod_71_12599,414,czvgmqir2722619214,12/11/2021 0:26
prod_99_26910,186,hmawlvtz3463614971,10/5/2021 4:13
prod_70_52165,261,Tckjgjlu2498512672,12/6/2021 3:53
prod_94_4935,551,QWNQRICP2755365274,10/25/2021 5:21
prod_9_14928,68,UVTVDASZ1342597035,11/10/2021 14:01
prod_48_45608,762,GMGJANOQ2430062315,10/23/2021 3:29
prod_87_44039,803.7,CHYPYOAG300907296,10/1/2021 18:51
prod_23_11675,949,wkzlhhwi883798813,12/15/2021 1:55
prod_1_38922,400.5,edcrkivq3153614832,11/9/2021 7:50
prod_55_62200,702,tyxqqylv3266396575,10/21/2021 3:05
prod_5_57392,450,Jugipuff1921119749,10/31/2021 14:51
prod_53_20228,794,YXLTEBGZ4168618674,11/2/2021 7:50
prod_84_64018,145.8,MKBYMWMB610961990,12/28/2021 7:15
prod_12_46839,592,Cibtqlgs1007789365,11/25/2021 13:47
prod_40_42608,675,xnmjjnji331890109,11/21/2021 5:26
prod_42_28811,429,gixrjcyj98141451,11/6/2021 8:41
prod_80_49478,842.4,Gtsanmit859218888,11/15/2021 17:40
prod_29_17163,238.5,mvrwrgth3641154707,10/7/2021 4:19
prod_15_41448,381,eiqokiap4033682946,11/11/2021 6:13
prod_20_26093,368,PWAAHWWM2764128904,10/8/2021 10:43
prod_96_8204,790,Qtagiiyb3370375708,11/18/2021 4:23
prod_19_48699,826,Owpupffb1690744103,10/16/2021 1:43
prod_30_26729,163,PARETGFP1454657352,10/30/2021 23:07
prod_33_25785,111.6,KDVPVZWL2137664409,12/8/2021 19:52
prod_68_51093,900,uryrqmjg214288503,11/27/2021 18:47
prod_84_64018,162,FUZMOYZV675778874,11/2/2021 5:55
prod_33_25785,124,Eifhcthr3998337833,11/11/2021 20:21
prod_52_8939,730,vptgcbfo1730412440,11/5/2021 3:49
prod_40_42608,675,EBEUYVXO22259664,12/17/2021 3:41
prod_65_38327,564.3,Feynzifm934578732,10/30/2021 10:41
prod_4_23879,467,Ppjfjzew1927892248,12/11/2021 4:18
prod_94_4935,495.9,VGQYFMWD685092655,12/18/2021 22:06
prod_43_49233,969,FFDPSEUC4158884193,11/20/2021 21:05
prod_81_32865,656,Yqxshxya3541359977,11/3/2021 5:21
prod_27_407,847,MTJJPQDG1212864067,11/24/2021 7:33
prod_69_31245,773,fgaddimk3813234790,10/5/2021 14:04
prod_77_56230,71.1,Wzagyoey1868734142,12/14/2021 1:29
prod_42_28811,429,dtugyfwx1413864098,11/15/2021 5:30
prod_56_23126,498.6,AUKMMIZH180444992,10/13/2021 11:29
prod_7_10386,980,cvfwilkk3995162996,10/29/2021 5:50
prod_88_35492,126,URYRQMJG214288503,12/10/2021 22:52
prod_72_7398,175,cykjvkvr3819377284,10/22/2021 18:55
prod_12_46839,592,Dtugyfwx1413864098,12/9/2021 18:56
prod_0_40386,571,Iectizaw1105674794,10/21/2021 14:06
prod_74_3805,999,Jjpxdmay1648321550,10/23/2021 1:28
prod_25_46445,670,OAKBAYPA3124249130,11/20/2021 6:28
prod_91_39898,740,Xhereqfa4015613849,10/24/2021 4:24
prod_44_29979,693,Arhaqwwy485614733,12/24/2021 22:59
prod_82_50164,486,Zjxtutmi3683072364,12/18/2021 12:18
prod_60_60974,461,pluuyhkm672619153,12/27/2021 6:28
prod_89_41895,377,hclhhgck2950093991,11/20/2021 8:51
prod_15_41448,381,Leekliiu3370771279,10/20/2021 13:18
prod_52_8939,730,Smbehtph2187166915,12/18/2021 8:26
prod_96_8204,711,ISMNZMVS3473629367,11/16/2021 23:36
prod_30_26729,163,kwvhlmmu3454186806,11/24/2021 17:08
prod_57_31611,739,Fuzmoyzv675778874,10/31/2021 9:18
prod_41_45645,497,BSPSQFUU1078808537,12/25/2021 0:15
prod_2_51462,570.6,DEFGJSEK1942325403,12/8/2021 1:18
prod_17_16579,600,Xjbhvwua603835276,12/1/2021 1:37
prod_83_35734,816,hmawlvtz3463614971,11/26/2021 11:33
prod_63_47776,487,rbksxxyo3630594081,11/18/2021 15:37
prod_92_16857,755,Wjvoasfq3253125987,12/13/2021 4:44
prod_79_34297,22,Wuggqayp3109983872,12/22/2021 7:11
prod_22_40693,893,Pmdqozbi2206591007,12/12/2021 21:51
prod_33_25785,124,lckcqlgg123432653,10/23/2021 6:48
prod_13_59066,887.4,xdfneioh1096817946,12/19/2021 9:28
prod_95_23572,702.9,UUVDQMLV3089604945,11/4/2021 22:29
prod_75_31613,522,Kdnidcxq3656175191,10/14/2021 4:35
prod_75_31613,522,mzbgzvfn1190669940,12/24/2021 7:41
prod_29_17163,265,NKONFHSA4076058030,11/8/2021 21:06
prod_86_15149,462.6,ztetvpmp481017661,12/4/2021 5:44
prod_32_53584,164,Pgyxmstu673912939,11/30/2021 8:07
prod_25_46445,670,DABFYBZL1663164789,10/15/2021 9:36
prod_12_46839,592,oejtijgf277828895,11/7/2021 21:12
prod_57_31611,665.1,JXZXUFEJ1169257384,10/21/2021 21:41
prod_43_49233,969,Qvxhcepe1141107199,10/20/2021 2:49
prod_38_19499,5.4,ebeuyvxo22259664,11/16/2021 19:27
prod_71_12599,372.6,XOUSKSBI1533908270,11/4/2021 5:50
prod_27_407,847,Rtadxwwg3471112207,10/26/2021 3:13
prod_98_47920,320,MOWZRIAU2042555790,12/24/2021 22:54
prod_95_23572,781,JJHBQJNS1710141079,12/13/2021 14:29
prod_82_50164,437.4,igpxyizq2069589896,12/24/2021 19:17
prod_25_46445,670,PLBXYHBO3927454372,12/12/2021 12:20
prod_25_46445,670,KHEQDZBK2892209700,11/21/2021 0:02
prod_50_27592,291.6,tkvqolip3787340396,12/24/2021 10:55
prod_0_40386,513.9,Xnmjjnji331890109,10/18/2021 15:25
prod_3_54932,898,avepfijn3590835261,11/21/2021 4:35
prod_40_42608,750,Olawbixi978727512,10/30/2021 13:24
prod_91_39898,740,uyabchih2147909808,10/11/2021 21:29
prod_77_56230,71.1,FXBDBAID158796516,12/10/2021 11:40
prod_43_49233,872.1,xdfneioh1096817946,10/6/2021 15:32
prod_35_48767,442,PFQZMRPA3918239580,11/10/2021 9:50
prod_91_39898,740,Izjefpkx3939208689,11/12/2021 18:41
prod_56_23126,554,Mlygrfql218056554,10/11/2021 1:54
prod_33_25785,124,Nqoqjpih1112912784,10/22/2021 9:55
prod_1_38922,400.5,opyzaqtl2613479558,12/22/2021 17:15
prod_68_51093,810,hfzdofwk1895077278,10/6/2021 8:39
prod_52_8939,730,Tyaolgbn4290339977,12/13/2021 20:08
prod_78_35167,511,XHEREQFA4015613849,10/21/2021 17:08
prod_44_29979,693,idmsshwv1985157104,10/23/2021 10:58
prod_25_46445,670,Fhvyggqt1199514713,10/22/2021 17:29
prod_92_16857,755,UJFXAAXD1835889437,11/26/2021 2:16
prod_27_407,762.3,CPMDWTFK3216635127,11/3/2021 22:57
prod_79_34297,19.8,ydasuxat1762449874,12/22/2021 3:51
prod_53_20228,714.6,OIFLPZYR2735753150,10/23/2021 12:29
prod_36_41136,44.1,xijdkihq3531444078,10/3/2021 2:08
prod_85_61350,662,Kqssntjp2520686820,10/21/2021 20:17
prod_0_40386,571,Gmpborml2197261863,12/5/2021 23:11
prod_47_11852,46,Rzkflmbq3852661025,12/14/2021 12:22
prod_92_16857,755,JDGTQNMW903984522,12/24/2021 17:38
prod_27_407,762.3,Jdblvaig1260089341,11/14/2021 19:29
prod_21_35586,320,rqyofcgo1138605502,11/8/2021 4:47
prod_91_39898,740,WMPSTYZI2784107647,10/21/2021 12:32
prod_71_12599,414,qovdmzyb3042539605,12/11/2021 14:22
prod_50_27592,324,gwacmtjz4239065922,12/5/2021 17:00
prod_62_27090,936,CQCIWUGV2287470585,10/20/2021 17:03
prod_15_41448,381,XFZZKEXV914444423,10/10/2021 5:01
prod_98_47920,320,ubvtmmch3542055114,10/14/2021 2:31
prod_36_41136,44.1,xgexfxot304147678,11/13/2021 21:27
prod_29_17163,238.5,ZBEVPRAW3543560334,12/12/2021 23:52
prod_17_16579,600,ZIDJBLAZ1965612036,12/14/2021 8:45
prod_75_31613,522,tfnznrdf1903899784,10/1/2021 21:59
prod_25_46445,670,WVFKOXWL490710803,10/13/2021 23:21
prod_44_29979,693,Efsrcxfp651434238,11/10/2021 19:16
prod_51_48835,900,LLDJDOMS3961137569,11/21/2021 12:17
prod_67_33621,999,xsbalceq2054502127,11/13/2021 17:05
prod_1_38922,400.5,excoesbv1277010813,12/29/2021 1:28
prod_89_41895,377,wfoxiubc1725626423,10/1/2021 5:37
prod_0_40386,513.9,Zxauvugk1777640226,12/21/2021 17:32
prod_35_48767,442,vvwqaylu2796391646,10/7/2021 19:08
prod_68_51093,810,kwsiwvnx2012036886,10/25/2021 18:23
prod_95_23572,702.9,serrwauu296525175,10/8/2021 17:36
prod_17_16579,540,epgywsom3940438583,10/22/2021 7:03
prod_39_38431,268,Bjvqyvcy2164598853,10/29/2021 9:23
prod_78_35167,511,UJFXAAXD1835889437,11/28/2021 5:46
prod_84_64018,162,OSMDPQSI4073381116,12/1/2021 4:17
prod_46_63367,331,Cdnjcbdc700340501,10/23/2021 19:31
prod_37_41572,886.5,snvqywnj3699850720,10/2/2021 1:42
prod_75_31613,522,OOUDESDD2869502848,10/28/2021 2:17
prod_82_50164,486,UJFXAAXD1835889437,12/5/2021 17:59
prod_28_46543,951,HKZCXYAU3575122190,12/3/2021 1:03
prod_87_44039,893,UAVTFIQR3277820910,12/4/2021 0:51
prod_32_53584,164,YDBFRCSB2371119576,10/29/2021 7:02
prod_90_33398,121,Mbkhvryh295501296,10/22/2021 10:24
prod_1_38922,400.5,qhdubmpj3778411239,12/1/2021 11:27
prod_75_31613,469.8,KPXIRLDZ3597092784,12/25/2021 14:16
prod_33_25785,124,Mruoqnsh1570708981,11/29/2021 11:47
prod_12_46839,592,Xlvdsjut2841723863,11/10/2021 12:05
prod_95_23572,781,Jjhbqjns1710141079,10/12/2021 11:34
prod_5_57392,450,GSKPDOUD1463079860,12/17/2021 12:04
prod_76_36249,118,Gisoamvj1997757661,12/11/2021 22:50
prod_9_14928,61.2,hcbvjetd3966381786,12/5/2021 21:30
prod_8_13701,152,pvrsadzy3954469523,11/11/2021 3:50
prod_35_48767,442,qjnglnbo2867082163,12/8/2021 19:57
prod_70_52165,290,Xjfzhgiy36992558,10/27/2021 12:51
prod_99_26910,167.4,Pfezqtol2805735901,11/6/2021 12:31
prod_2_51462,634,Qjnglnbo2867082163,11/13/2021 16:52
prod_38_19499,6,ncmnwufe1706230705,11/28/2021 16:53
prod_4_23879,467,CFFVMQZO498617730,10/17/2021 0:48
prod_31_31200,794,Cvfwilkk3995162996,10/10/2021 17:05
prod_13_59066,986,Bcbycavq501513904,11/29/2021 6:33
prod_93_8330,395,azhpfzgg929140562,12/30/2021 11:14
prod_18_47747,730,IWDQLIOI1780275356,10/22/2021 2:28
prod_98_47920,288,abbefxit2355911489,10/5/2021 9:58
prod_71_12599,372.6,TFGESMIA4159108427,10/4/2021 21:21
prod_57_31611,665.1,Vvgpwehs1655252033,12/4/2021 8:01
prod_98_47920,320,Baulifzi1473833381,12/25/2021 12:20
prod_19_48699,826,Mkkjdinw2393305528,12/25/2021 18:34
prod_43_49233,969,Bjvqyvcy2164598853,11/10/2021 12:46
prod_75_31613,522,Feetjtvz2346981023,11/8/2021 20:10
prod_67_33621,999,Xkqiyixj1455516756,11/13/2021 16:18
prod_30_26729,146.7,nugzaqmu708014139,11/17/2021 3:59
prod_43_49233,872.1,UJVFCQDS2894319360,10/29/2021 14:49
prod_85_61350,595.8,vgqyfmwd685092655,11/20/2021 9:30
prod_85_61350,662,SLWHALXH3289042142,11/25/2021 5:35
prod_60_60974,414.9,mzkmwpuk4132915656,11/21/2021 0:37
prod_33_25785,124,jkbpkrso1479651138,12/5/2021 2:50
prod_76_36249,106.2,slemyico3413932255,12/18/2021 21:16
prod_79_34297,22,WSVOZXLY3261110565,11/30/2021 6:05
prod_48_45608,685.8,azudkpuf967018458,11/7/2021 11:28
prod_40_42608,750,Gmgjanoq2430062315,10/28/2021 8:28
prod_90_33398,121,QECOEQAZ1543229905,12/10/2021 5:26
prod_43_49233,969,Cmhzcdhp68055134,11/18/2021 18:35
prod_93_8330,395,KQSSNTJP2520686820,10/26/2021 19:16
prod_30_26729,163,MTJJPQDG1212864067,11/29/2021 3:11
prod_56_23126,554,jhwhgabr826181189,12/1/2021 6:38
prod_21_35586,288,ujvfcqds2894319360,10/14/2021 3:58
prod_68_51093,810,jxzxufej1169257384,12/22/2021 3:47
prod_55_62200,631.8,mewcyrcf2536334841,11/9/2021 9:27
prod_18_47747,657,Umvlqzqg101594047,11/30/2021 4:07
prod_59_43738,998,Yrstqcdi3879497774,11/10/2021 17:49
prod_97_58742,492,dvwmrycu1861421989,11/18/2021 12:07
prod_21_35586,320,VRNCJQGD1018594068,10/5/2021 4:32
prod_65_38327,564.3,LUNPASHE1237618323,10/10/2021 19:20
prod_53_20228,794,RMVVNLYV3086514011,11/27/2021 14:19
prod_48_45608,685.8,djouqrcg3803093150,10/5/2021 23:42
prod_21_35586,288,pkfphfrd663026420,11/8/2021 4:53
prod_45_49428,799,ERWSTVPE1257685838,12/3/2021 18:27
prod_41_45645,447.3,DJOUQRCG3803093150,10/6/2021 11:22
prod_25_46445,670,ELVKURAJ940701330,11/17/2021 19:15
prod_62_27090,936,PLWXTFYQ3195666243,10/13/2021 13:22
prod_64_24023,559.8,Cihbbfof2310305886,10/25/2021 15:06
prod_18_47747,730,euykgebd2396005242,12/15/2021 6:22
prod_52_8939,730,Wuggqayp3109983872,11/24/2021 17:09
prod_95_23572,781,PGVESGVH3019826065,10/28/2021 15:30
prod_9_14928,61.2,hvlvzkhf2208954995,10/28/2021 19:29
prod_61_30290,858,Dvwmrycu1861421989,12/20/2021 11:47
prod_55_62200,631.8,Vomgetje468268849,10/24/2021 6:40
prod_15_41448,342.9,Vetnurnm514969795,10/19/2021 6:58
prod_23_11675,854.1,Mefppzrj3377085817,10/4/2021 14:36
prod_65_38327,627,YTIWSPIK1608151972,11/10/2021 22:01
prod_7_10386,980,VDGNRVXO2922001734,11/24/2021 13:01
prod_91_39898,666,amzromov231044057,11/5/2021 1:17
prod_51_48835,900,lknpirkb63987241,10/21/2021 14:09
prod_94_4935,551,CYKJVKVR3819377284,10/30/2021 7:26
prod_62_27090,936,GFOBFDTN3765590085,11/14/2021 8:43
prod_54_46375,119,FADLVURK3779724743,12/13/2021 5:20
prod_57_31611,739,UVFWUGQM4110002066,11/4/2021 3:51
prod_40_42608,750,dblllsjt4186097206,11/26/2021 22:38
prod_76_36249,106.2,YUECYYJU2853417401,12/8/2021 3:01
prod_42_28811,386.1,OUANKPUA2187397052,11/30/2021 15:25
prod_39_38431,241.2,FUJKBNJS4092133927,11/1/2021 9:14
prod_83_35734,816,Cykjvkvr3819377284,10/12/2021 17:55
prod_32_53584,164,JMOROIBQ1117726955,10/10/2021 1:49
prod_15_41448,342.9,IIKBSERF2051368261,10/20/2021 16:18
prod_39_38431,241.2,ahkoczji3858444408,12/3/2021 11:24
prod_27_407,847,Uvumnwmh2970698342,10/9/2021 11:27
prod_64_24023,622,Vwhqpcdf2151289507,11/30/2021 16:08
